epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,3159.78,1.73412,1.60269,1.88093,0.81407,0.44908,0.49298,0.30928,1.55927,1.37773,1.63794,0.00195983,0.00195983,0.00195983
88,3195.62,1.60534,1.50748,1.7463,0.79836,0.45128,0.5023,0.31245,1.56196,1.38803,1.63629,0.00190949,0.00190949,0.00190949
89,3231.61,1.6313,1.62096,1.82676,0.81394,0.43419,0.49997,0.31455,1.54358,1.34091,1.60567,0.00185942,0.00185942,0.00185942
90,3267.88,1.6203,1.53011,1.81045,0.80584,0.42564,0.48814,0.30847,1.53673,1.38911,1.59824,0.00180965,0.00180965,0.00180965
91,3303.74,1.724,1.58467,1.85671,0.77077,0.43932,0.50145,0.32885,1.47197,1.34766,1.54949,0.00176018,0.00176018,0.00176018
92,3340.4,1.58567,1.49789,1.70599,0.75525,0.46946,0.51221,0.3222,1.51359,1.36414,1.57173,0.00171106,0.00171106,0.00171106
93,3376.29,1.58394,1.49415,1.78165,0.77801,0.46496,0.51882,0.31718,1.53088,1.35077,1.59269,0.00166228,0.00166228,0.00166228
94,3412.27,1.63444,1.58088,1.81947,0.77881,0.46346,0.51016,0.33221,1.501,1.31111,1.56194,0.00161389,0.00161389,0.00161389
95,3448.9,1.55046,1.48804,1.81516,0.85248,0.4544,0.51822,0.3303,1.51027,1.31344,1.57402,0.0015659,0.0015659,0.0015659
96,3484.89,1.51733,1.4131,1.77257,0.80744,0.46667,0.51816,0.33515,1.50368,1.30454,1.55352,0.00151833,0.00151833,0.00151833
97,3521.13,1.6227,1.49557,1.832,0.80974,0.47521,0.52237,0.33004,1.48777,1.36508,1.58364,0.0014712,0.0014712,0.0014712
98,3556.78,1.59756,1.4595,1.79384,0.82867,0.46838,0.51608,0.32445,1.48798,1.27634,1.53562,0.00142453,0.00142453,0.00142453
99,3592.97,1.62006,1.48651,1.81639,0.82561,0.44786,0.51047,0.32031,1.50109,1.28988,1.5464,0.00137834,0.00137834,0.00137834
100,3629.31,1.61309,1.55753,1.71535,0.7844,0.45128,0.50762,0.31828,1.47299,1.34133,1.55047,0.00133266,0.00133266,0.00133266
101,3665.16,1.60867,1.53839,1.75019,0.79731,0.45724,0.51473,0.32133,1.49735,1.31473,1.58901,0.0012875,0.0012875,0.0012875
102,3701.73,1.55308,1.46025,1.77644,0.77658,0.46346,0.52524,0.33529,1.47996,1.28728,1.5467,0.00124288,0.00124288,0.00124288
103,3737.6,1.55613,1.46604,1.78668,0.81316,0.46871,0.53075,0.3321,1.49937,1.28904,1.56072,0.00119883,0.00119883,0.00119883
104,3773.56,1.58346,1.45791,1.77799,0.8433,0.46154,0.53033,0.34092,1.47144,1.23797,1.5274,0.00115536,0.00115536,0.00115536
105,3809.98,1.56878,1.5209,1.78152,0.79003,0.50085,0.53988,0.34058,1.47055,1.27818,1.5399,0.00111248,0.00111248,0.00111248
