epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,3907.45,0.96804,1.17039,1.40185,0.75389,0.66591,0.72278,0.50592,1.14311,1.17112,1.2947,0.00110718,0.00110718,0.00110718
121,3939.35,0.90564,1.18946,1.37023,0.76156,0.66068,0.71238,0.49463,1.15807,1.19546,1.31667,0.00104537,0.00104537,0.00104537
122,3971.18,0.90292,1.12115,1.38302,0.7908,0.65349,0.71904,0.50033,1.15905,1.21673,1.3108,0.000985311,0.000985311,0.000985311
123,4003.21,0.9625,1.17654,1.38993,0.76406,0.6693,0.72694,0.5099,1.12802,1.14522,1.29403,0.00092704,0.00092704,0.00092704
124,4035.91,0.94105,1.10391,1.4024,0.802,0.62441,0.71035,0.49047,1.17671,1.21814,1.33811,0.000870577,0.000870577,0.000870577
125,4068.11,0.94179,1.18447,1.39874,0.81859,0.639,0.72614,0.50914,1.12391,1.14074,1.29917,0.000815947,0.000815947,0.000815947
126,4100.96,0.95112,1.171,1.40549,0.79729,0.65349,0.72958,0.51856,1.11121,1.12832,1.28223,0.000763174,0.000763174,0.000763174
127,4133.88,0.91013,1.16211,1.32287,0.80624,0.6524,0.72821,0.51271,1.11651,1.12952,1.28512,0.000712282,0.000712282,0.000712282
128,4166.48,0.91588,1.11461,1.36695,0.80864,0.65142,0.72657,0.52452,1.09828,1.13194,1.26776,0.000663292,0.000663292,0.000663292
129,4198.89,0.9469,1.13595,1.36791,0.83396,0.63109,0.7279,0.52051,1.09783,1.14212,1.26843,0.000616227,0.000616227,0.000616227
130,4231.24,0.95688,1.19721,1.40571,0.80599,0.65681,0.72798,0.51955,1.10549,1.15276,1.27248,0.000571106,0.000571106,0.000571106
131,4264.37,0.91519,1.11189,1.38531,0.83007,0.63715,0.72529,0.52483,1.10479,1.14721,1.27231,0.00052795,0.00052795,0.00052795
132,4296.54,0.9696,1.19314,1.39548,0.81196,0.64858,0.72602,0.51011,1.12853,1.15773,1.29617,0.000486777,0.000486777,0.000486777
133,4328.47,0.92333,1.12649,1.36095,0.78066,0.69038,0.73755,0.52964,1.08565,1.10795,1.26224,0.000447606,0.000447606,0.000447606
134,4361.68,0.94031,1.13189,1.38234,0.78825,0.68379,0.73836,0.52755,1.10015,1.11803,1.26631,0.000410454,0.000410454,0.000410454
135,4394.09,0.92724,1.11518,1.37075,0.82352,0.64427,0.73632,0.52505,1.0914,1.12342,1.26968,0.000375337,0.000375337,0.000375337
136,4426.29,0.94629,1.17515,1.39734,0.77608,0.69302,0.74012,0.52596,1.0917,1.11276,1.26593,0.00034227,0.00034227,0.00034227
137,4458.7,0.95029,1.15294,1.40031,0.81833,0.65086,0.73633,0.52505,1.09604,1.11815,1.26165,0.000311268,0.000311268,0.000311268
138,4490.72,0.92827,1.07459,1.38136,0.79753,0.67589,0.73977,0.52405,1.09013,1.11605,1.25885,0.000282345,0.000282345,0.000282345
139,4523.41,0.95296,1.12421,1.40061,0.79503,0.67456,0.73948,0.53069,1.0877,1.11361,1.25622,0.000255513,0.000255513,0.000255513
140,4555.74,0.94269,1.12474,1.40817,0.79712,0.66798,0.73631,0.53492,1.07411,1.1067,1.24657,0.000230784,0.000230784,0.000230784
141,4586.65,0.95531,1.09613,1.38897,0.80468,0.65677,0.72968,0.51713,1.09443,1.12692,1.25861,0.000208169,0.000208169,0.000208169
142,4616.89,0.93752,1.06089,1.40886,0.79611,0.66403,0.72998,0.52192,1.09234,1.11907,1.25773,0.000187678,0.000187678,0.000187678
143,4647.66,0.9348,1.00685,1.40569,0.78067,0.68116,0.73262,0.52505,1.091,1.10658,1.25559,0.00016932,0.00016932,0.00016932
144,4677.84,0.8987,0.9684,1.34057,0.78836,0.67062,0.73518,0.52852,1.09177,1.11093,1.25283,0.000153102,0.000153102,0.000153102
145,4708.02,0.89364,0.99405,1.34904,0.77905,0.67826,0.7352,0.53133,1.0839,1.10408,1.24913,0.000139032,0.000139032,0.000139032
146,4738.38,0.92005,1.04166,1.35839,0.78367,0.68728,0.73719,0.5335,1.07967,1.10818,1.24403,0.000127117,0.000127117,0.000127117
147,4769.27,0.93188,0.9643,1.39419,0.80113,0.68379,0.73795,0.53317,1.07697,1.1074,1.24192,0.00011736,0.00011736,0.00011736
148,4799.7,0.93003,0.9831,1.35962,0.80247,0.67976,0.73999,0.53309,1.07247,1.10909,1.2415,0.000109768,0.000109768,0.000109768
149,4830.23,0.95016,0.98652,1.35739,0.78441,0.68069,0.73796,0.53533,1.07337,1.10583,1.24275,0.000104342,0.000104342,0.000104342
150,4860.62,0.96895,1.06162,1.42411,0.79636,0.67852,0.73912,0.53466,1.07293,1.10336,1.24188,0.000101086,0.000101086,0.000101086
